"ID","chromosome","location","distance2nearestTSS","nearestTSS.gene_id","nearestTSS","class","JSD_bit_10C","meth_10C","JSD_bit_16C","meth_16C","JSD_bit_22C","meth_22C","context","diff_16_10","diff_22_16","consistent_increase","consistent_decrease"
"1_3134587","1",3134587,-1389,"AT1G09680","AT1G09680.1","intronic",0.813,0.382417582417582,0.762,0.504405286343612,0.716,0.268323977546111,"CpG",-0.0509999999999999,-0.046,FALSE,TRUE
"1_3138928","1",3138928,1244,"AT1G09690","AT1G09690.1","intronic",0.763,0.513274336283186,0.753,0.459694989106754,0.725,0.547539616346956,"CpG",-0.01,-0.028,FALSE,TRUE
"1_3150167","1",3150167,2864,"AT1G09720","AT1G09720.1","intronic",0.808,0.626229508196721,0.79,0.600660066006601,0.767,0.622746976956423,"CpG",-0.018,-0.023,FALSE,TRUE
"1_3150948","1",3150948,-3432,"AT1G09730","AT1G09730.1","intronic",0.784,0.34320987654321,0.77,0.270588235294118,0.721,0.28144155569647,"CpG",-0.014,-0.049,FALSE,TRUE
"1_3153080","1",3153080,-1300,"AT1G09730","AT1G09730.1","intronic",0.862,0.476694915254237,0.786,0.470319634703196,0.779,0.35187565735655,"CpG",-0.076,-0.00700000000000001,FALSE,TRUE
"1_3160647","1",3160647,-1045,"AT1G09760","AT1G09760.1","intronic",0.892,0.548076923076923,0.834,0.372881355932203,0.758,0.265737051792829,"CpG",-0.058,-0.076,FALSE,TRUE
"1_3162888","1",3162888,1056,"AT1G09770","AT1G09770.1","intronic",0.872,0.387096774193548,0.853,0.464285714285714,0.85,0.470352206865805,"CpG",-0.019,-0.003,FALSE,TRUE
"1_3164229","1",3164229,2397,"AT1G09770","AT1G09770.1","intronic",0.902,0.488888888888889,0.892,0.46875,0.817,0.394136078782453,"CpG",-0.01,-0.0750000000000001,FALSE,TRUE
"1_3175579","1",3175579,2045,"AT1G09795","AT1G09795.1","intronic",0.757,0.690763052208835,0.756,0.742574257425743,0.747,0.700292397660819,"CpG",-0.001,-0.00900000000000001,FALSE,TRUE
"1_3175931","1",3175931,2397,"AT1G09795","AT1G09795.1","intronic",0.808,0.557184750733138,0.806,0.549488054607508,0.793,0.474658573596358,"CpG",-0.002,-0.013,FALSE,TRUE
"1_3176014","1",3176014,2480,"AT1G09795","AT1G09795.1","intronic",0.879,0.409972299168975,0.79,0.403614457831325,0.772,0.333026678932843,"CpG",-0.089,-0.018,FALSE,TRUE
"1_3178833","1",3178833,-1901,"AT1G09800","AT1G09800.2","intronic",0.773,0.43298969072165,0.739,0.440993788819876,0.73,0.36856851757514,"CpG",-0.034,-0.00900000000000001,FALSE,TRUE
"1_3181592","1",3181592,858,"AT1G09800","AT1G09800.1","proximal >500&<=1000bp",0.79,0.483221476510067,0.775,0.429353778751369,0.76,0.385794392523365,"CpG",-0.015,-0.015,FALSE,TRUE
"1_3190693","1",3190693,1392,"AT1G09815","AT1G09815.1","intronic",0.825,0.554838709677419,0.792,0.553030303030303,0.788,0.351288957291266,"CpG",-0.0329999999999999,-0.004,FALSE,TRUE
"1_3197837","1",3197837,-1135,"AT1G09840","AT1G09840.11","intronic",0.793,0.537549407114625,0.773,0.50188679245283,0.707,0.230523627075351,"CpG",-0.02,-0.0660000000000001,FALSE,TRUE
"1_3197969","1",3197969,-1003,"AT1G09840","AT1G09840.11","intronic",0.797,0.526717557251908,0.793,0.581395348837209,0.755,0.280117090745328,"CpG",-0.004,-0.038,FALSE,TRUE
"1_3203158","1",3203158,1473,"AT1G09850","AT1G09850.1","intronic",0.801,0.378316032295271,0.754,0.364675984752224,0.724,0.248329621380846,"CpG",-0.047,-0.03,FALSE,TRUE
"1_3208035","1",3208035,2456,"AT1G09870","AT1G09870.1","intronic",0.799,0.404237288135593,0.719,0.332355816226784,0.707,0.293621197252208,"CpG",-0.0800000000000001,-0.012,FALSE,TRUE
"1_3218705","1",3218705,572,"AT1G09900","AT1G09900.1","proximal >500&<=1000bp",0.81,0.480769230769231,0.772,0.379310344827586,0.742,0.34500683994528,"CpG",-0.038,-0.03,FALSE,TRUE
"1_3219035","1",3219035,902,"AT1G09900","AT1G09900.1","proximal >500&<=1000bp",0.893,0.5,0.828,0.345132743362832,0.739,0.285118219749652,"CpG",-0.0650000000000001,-0.089,FALSE,TRUE
"1_3223097","1",3223097,-1154,"AT1G09910","AT1G09910.3","intronic",0.959,0.59375,0.831,0.644230769230769,0.734,0.663851351351351,"CpG",-0.128,-0.097,FALSE,TRUE
"1_3259375","1",3259375,-2239,"AT1G09980","AT1G09980.2","intronic",0.896,0.461864406779661,0.864,0.545226130653266,0.78,0.48840219014435,"CpG",-0.032,-0.084,FALSE,TRUE
"1_3276243","1",3276243,-2454,"AT1G10040","AT1G10040.2","intronic",0.785,0.455089820359281,0.725,0.363309352517986,0.702,0.297667050691244,"CpG",-0.06,-0.023,FALSE,TRUE
"1_3291454","1",3291454,3367,"AT1G10070","AT1G10070.3","intronic",0.832,0.496598639455782,0.777,0.375903614457831,0.771,0.460249706541458,"CpG",-0.0549999999999999,-0.006,FALSE,TRUE
"1_3292256","1",3292256,-3942,"AT1G10090","AT1G10090.1","intronic",0.861,0.510851419031719,0.801,0.449251247920133,0.752,0.345639804155088,"CpG",-0.0599999999999999,-0.049,FALSE,TRUE
"1_3292477","1",3292477,-3721,"AT1G10090","AT1G10090.1","intronic",0.821,0.529745042492918,0.819,0.526813880126183,0.788,0.405980861244019,"CpG",-0.002,-0.0309999999999999,FALSE,TRUE
"1_3294357","1",3294357,-1841,"AT1G10090","AT1G10090.1","intronic",0.765,0.304054054054054,0.716,0.27906976744186,0.701,0.268370607028754,"CpG",-0.049,-0.015,FALSE,TRUE
"1_3297942","1",3297942,1744,"AT1G10090","AT1G10090.1","intronic",0.766,0.325278810408922,0.757,0.301960784313725,0.707,0.248461363118304,"CpG",-0.00900000000000001,-0.05,FALSE,TRUE
"1_3298887","1",3298887,-1628,"AT1G10095","AT1G10095.4","intronic",0.764,0.636363636363636,0.723,0.623931623931624,0.716,0.532387647501883,"CpG",-0.041,-0.00700000000000001,FALSE,TRUE
"1_3311848","1",3311848,918,"AT1G10130","AT1G10130.1","proximal >500&<=1000bp",0.771,0.465648854961832,0.739,0.425454545454545,0.728,0.464132938466601,"CpG",-0.032,-0.011,FALSE,TRUE
"1_3313040","1",3313040,2110,"AT1G10130","AT1G10130.1","intronic",0.78,0.353896103896104,0.779,0.33587786259542,0.751,0.305826723611959,"CpG",-0.001,-0.028,FALSE,TRUE
"1_3313041","1",3313041,2111,"AT1G10130","AT1G10130.1","intronic",0.805,0.37037037037037,0.779,0.345177664974619,0.765,0.328325629173087,"CpG",-0.026,-0.014,FALSE,TRUE
"1_3313644","1",3313644,2714,"AT1G10130","AT1G10130.1","intronic",0.828,0.466577540106952,0.81,0.409509202453988,0.774,0.598794373744139,"CpG",-0.0179999999999999,-0.036,FALSE,TRUE
"1_3313645","1",3313645,2715,"AT1G10130","AT1G10130.1","intronic",0.931,0.475409836065574,0.85,0.427777777777778,0.803,0.598353050336349,"CpG",-0.0810000000000001,-0.0469999999999999,FALSE,TRUE
"1_3314311","1",3314311,3381,"AT1G10130","AT1G10130.1","intronic",0.75,0.318725099601594,0.718,0.269230769230769,0.701,0.32368808239333,"CpG",-0.032,-0.017,FALSE,TRUE
"1_3316540","1",3316540,5610,"AT1G10130","AT1G10130.1","intronic",0.855,0.427118644067797,0.734,0.432142857142857,0.71,0.243027888446215,"CpG",-0.121,-0.024,FALSE,TRUE
"1_3320250","1",3320250,-3485,"AT1G10140","AT1G10140.1","intronic",0.788,0.398713826366559,0.758,0.480891719745223,0.708,0.367841698335736,"CpG",-0.03,-0.05,FALSE,TRUE
"1_3321140","1",3321140,-2595,"AT1G10140","AT1G10140.1","intronic",0.801,0.447761194029851,0.75,0.377551020408163,0.704,0.289805156465263,"CpG",-0.051,-0.046,FALSE,TRUE
"1_3344139","1",3344139,-1493,"AT1G10190","AT1G10190.1","intronic",0.809,0.529100529100529,0.795,0.535135135135135,0.792,0.524634542501354,"CpG",-0.014,-0.003,FALSE,TRUE
"1_3344247","1",3344247,-1385,"AT1G10190","AT1G10190.1","intronic",0.806,0.455399061032864,0.726,0.431718061674009,0.714,0.380810905277875,"CpG",-0.0800000000000001,-0.012,FALSE,TRUE
"1_3344462","1",3344462,-1170,"AT1G10190","AT1G10190.1","intronic",0.907,0.537037037037037,0.886,0.422110552763819,0.806,0.404834274135186,"CpG",-0.021,-0.08,FALSE,TRUE
"1_3350668","1",3350668,-1255,"AT1G10220","AT1G10220.1","intronic",0.872,0.46656298600311,0.813,0.42226148409894,0.785,0.384086934798901,"CpG",-0.059,-0.0279999999999999,FALSE,TRUE
"1_3350675","1",3350675,-1248,"AT1G10220","AT1G10220.1","intronic",0.905,0.515151515151515,0.886,0.476027397260274,0.858,0.471444082519001,"CpG",-0.019,-0.028,FALSE,TRUE
"1_3373492","1",3373492,3090,"AT1G10290","AT1G10290.1","intronic",0.764,0.32258064516129,0.704,0.311418685121107,0.7,0.261753677531007,"CpG",-0.06,-0.004,FALSE,TRUE
"1_3374530","1",3374530,-3348,"AT1G10300","AT1G10300.2","intronic",0.755,0.652173913043478,0.748,0.638709677419355,0.732,0.63608127345671,"CpG",-0.00700000000000001,-0.016,FALSE,TRUE
"1_3375380","1",3375380,-2498,"AT1G10300","AT1G10300.2","intronic",0.962,0.492610837438424,0.938,0.552447552447552,0.846,0.377432671515628,"CpG",-0.024,-0.092,FALSE,TRUE
"1_3382559","1",3382559,-1444,"AT1G10310","AT1G10310.1","intronic",0.818,0.49597855227882,0.805,0.40809968847352,0.765,0.307579318448884,"CpG",-0.0129999999999999,-0.04,FALSE,TRUE
"1_3382741","1",3382741,-1262,"AT1G10310","AT1G10310.1","intronic",0.776,0.421221864951768,0.771,0.426523297491039,0.724,0.338307715266378,"CpG",-0.005,-0.047,FALSE,TRUE
"1_3386123","1",3386123,2120,"AT1G10310","AT1G10310.1","intronic",0.824,0.381555153707052,0.798,0.406032482598608,0.757,0.419922060640624,"CpG",-0.0259999999999999,-0.041,FALSE,TRUE
"1_3408959","1",3408959,-3515,"AT1G10395","AT1G10395.1","intronic",0.816,0.378680203045685,0.787,0.371527777777778,0.772,0.398529411764706,"CpG",-0.0289999999999999,-0.015,FALSE,TRUE
"1_3409254","1",3409254,-3220,"AT1G10395","AT1G10395.1","intronic",0.759,0.683950617283951,0.758,0.668674698795181,0.748,0.678224155578301,"CpG",-0.001,-0.01,FALSE,TRUE
"1_3428132","1",3428132,601,"AT1G10417","AT1G10417.2","proximal >500&<=1000bp",0.84,0.456078083407276,0.772,0.518145161290323,0.737,0.711371094307319,"CpG",-0.068,-0.035,FALSE,TRUE
"1_3429339","1",3429339,-1297,"AT1G10430","AT1G10430.1","intronic",0.772,0.420560747663551,0.763,0.407843137254902,0.74,0.337813620071685,"CpG",-0.00900000000000001,-0.023,FALSE,TRUE
"1_3433140","1",3433140,980,"AT1G10450","AT1G10450.3","proximal >500&<=1000bp",0.892,0.52112676056338,0.735,0.390977443609023,0.703,0.299249374478732,"CpG",-0.157,-0.032,FALSE,TRUE
"1_3436975","1",3436975,-1580,"AT1G10455","AT1G10455.1","intronic",0.846,0.461734693877551,0.824,0.447530864197531,0.733,0.334694671334111,"CpG",-0.022,-0.091,FALSE,TRUE
"1_3455575","1",3455575,2347,"AT1G10490","AT1G10490.2","intronic",0.868,0.545454545454545,0.807,0.449044585987261,0.801,0.478849597135184,"CpG",-0.0609999999999999,-0.006,FALSE,TRUE
"1_3456553","1",3456553,3325,"AT1G10490","AT1G10490.2","intronic",0.786,0.469230769230769,0.776,0.464208242950108,0.706,0.265682656826568,"CpG",-0.01,-0.0700000000000001,FALSE,TRUE
"1_3456842","1",3456842,3614,"AT1G10490","AT1G10490.2","intronic",0.862,0.461240310077519,0.856,0.508438818565401,0.804,0.503458394466569,"CpG",-0.006,-0.0519999999999999,FALSE,TRUE
"1_3463580","1",3463580,1945,"AT1G10510","AT1G10510.1","intronic",0.795,0.615079365079365,0.792,0.580952380952381,0.743,0.646266303568869,"CpG",-0.003,-0.049,FALSE,TRUE
"1_3465247","1",3465247,-679,"AT1G10520","AT1G10520.1","proximal >500&<=1000bp",0.765,0.497641509433962,0.761,0.46448087431694,0.742,0.359039437719641,"CpG",-0.004,-0.019,FALSE,TRUE
"1_3534237","1",3534237,-1051,"AT1G10670","AT1G10670.1","intronic",0.748,0.438468550592525,0.736,0.370775347912525,0.735,0.322462440454379,"CpG",-0.012,-0.001,FALSE,TRUE
"1_3587638","1",3587638,-3063,"AT1G10760","AT1G10760.2","intronic",0.756,0.479627473806752,0.75,0.426616915422886,0.746,0.414190687361419,"CpG",-0.006,-0.004,FALSE,TRUE
"1_3588103","1",3588103,-2598,"AT1G10760","AT1G10760.2","intronic",0.837,0.56140350877193,0.794,0.577319587628866,0.706,0.677482453112415,"CpG",-0.0429999999999999,-0.0880000000000001,FALSE,TRUE
"1_3600786","1",3600786,1620,"AT1G10810","AT1G10810.3","intronic",0.798,0.42970297029703,0.779,0.302439024390244,0.713,0.305230288836846,"CpG",-0.019,-0.0660000000000001,FALSE,TRUE
"1_3601664","1",3601664,2498,"AT1G10810","AT1G10810.3","intronic",0.838,0.48695652173913,0.822,0.461215932914046,0.785,0.321892125757139,"CpG",-0.016,-0.0369999999999999,FALSE,TRUE
"1_3601930","1",3601930,2764,"AT1G10810","AT1G10810.3","intronic",0.883,0.387959866220736,0.828,0.492125984251969,0.759,0.315896394108685,"CpG",-0.055,-0.069,FALSE,TRUE
"1_3621182","1",3621182,-2624,"AT1G10870","AT1G10870.2","intronic",0.855,0.415584415584416,0.848,0.365497076023392,0.837,0.373400046544101,"CpG",-0.00700000000000001,-0.011,FALSE,TRUE
"1_3621216","1",3621216,-2590,"AT1G10870","AT1G10870.2","intronic",0.843,0.501416430594901,0.825,0.527950310559006,0.762,0.672262002582463,"CpG",-0.018,-0.063,FALSE,TRUE
"1_3621704","1",3621704,-2102,"AT1G10870","AT1G10870.2","intronic",0.832,0.38,0.818,0.432624113475177,0.803,0.485564813020732,"CpG",-0.014,-0.0149999999999999,FALSE,TRUE
"1_3628445","1",3628445,364,"AT1G10890","AT1G10890.4","proximal <=500bp",0.733,0.532560214094558,0.715,0.529411764705882,0.7,0.420384914127902,"CpG",-0.018,-0.015,FALSE,TRUE
"1_3628446","1",3628446,365,"AT1G10890","AT1G10890.4","proximal <=500bp",0.819,0.5,0.784,0.561320754716981,0.723,0.449907578558225,"CpG",-0.0349999999999999,-0.061,FALSE,TRUE
"1_3628488","1",3628488,407,"AT1G10890","AT1G10890.4","proximal <=500bp",0.8,0.565656565656566,0.746,0.610062893081761,0.728,0.455324675324675,"CpG",-0.054,-0.018,FALSE,TRUE
"1_3629422","1",3629422,1341,"AT1G10890","AT1G10890.4","intronic",0.823,0.341317365269461,0.82,0.335227272727273,0.782,0.327429149797571,"CpG",-0.003,-0.0379999999999999,FALSE,TRUE
"1_3629541","1",3629541,1460,"AT1G10890","AT1G10890.4","intronic",0.842,0.467532467532468,0.812,0.418181818181818,0.788,0.393863319386332,"CpG",-0.0299999999999999,-0.024,FALSE,TRUE
"1_3633995","1",3633995,-3255,"AT1G10900","AT1G10900.3","intronic",0.8,0.337386018237082,0.733,0.282828282828283,0.722,0.26930409914204,"CpG",-0.0670000000000001,-0.011,FALSE,TRUE
"1_3634595","1",3634595,-2655,"AT1G10900","AT1G10900.3","intronic",0.791,0.382034632034632,0.736,0.361904761904762,0.706,0.266529889023594,"CpG",-0.055,-0.03,FALSE,TRUE
"1_3642046","1",3642046,2211,"AT1G10910","AT1G10910.2","intronic",0.85,0.348230912476723,0.8,0.317494600431965,0.733,0.272567409144197,"CpG",-0.0499999999999999,-0.0670000000000001,FALSE,TRUE
"1_3642047","1",3642047,2212,"AT1G10910","AT1G10910.2","intronic",0.847,0.327935222672065,0.834,0.324324324324324,0.723,0.258868984896382,"CpG",-0.013,-0.111,FALSE,TRUE
"1_3643410","1",3643410,3575,"AT1G10910","AT1G10910.2","intronic",0.789,0.503968253968254,0.748,0.479638009049774,0.747,0.350973906651966,"CpG",-0.041,-0.001,FALSE,TRUE
"1_3643419","1",3643419,3584,"AT1G10910","AT1G10910.2","intronic",0.86,0.543788187372709,0.799,0.486175115207373,0.793,0.378911481797151,"CpG",-0.0609999999999999,-0.006,FALSE,TRUE
"1_3643461","1",3643461,3626,"AT1G10910","AT1G10910.2","intronic",0.833,0.385626643295355,0.817,0.42443729903537,0.765,0.266942882509618,"CpG",-0.016,-0.0519999999999999,FALSE,TRUE
"1_3649365","1",3649365,1581,"AT1G10920","AT1G10920.1","intronic",0.871,0.525896414342629,0.852,0.48559670781893,0.829,0.432870595087856,"CpG",-0.019,-0.023,FALSE,TRUE
"1_3654080","1",3654080,-1605,"AT1G10930","AT1G10930.1","intronic",0.844,0.367875647668394,0.73,0.315068493150685,0.71,0.341879518072289,"CpG",-0.114,-0.02,FALSE,TRUE
"1_3654081","1",3654081,-1604,"AT1G10930","AT1G10930.1","intronic",0.779,0.307142857142857,0.767,0.293103448275862,0.711,0.320337620578778,"CpG",-0.012,-0.056,FALSE,TRUE
"1_3656803","1",3656803,1118,"AT1G10930","AT1G10930.1","intronic",0.827,0.449579831932773,0.792,0.356223175965665,0.776,0.307455803228286,"CpG",-0.0349999999999999,-0.016,FALSE,TRUE
"1_3656938","1",3656938,1253,"AT1G10930","AT1G10930.1","intronic",0.849,0.341846758349705,0.749,0.318082788671024,0.735,0.275254689136437,"CpG",-0.1,-0.014,FALSE,TRUE
"1_3657054","1",3657054,1369,"AT1G10930","AT1G10930.1","intronic",0.8,0.4,0.745,0.363128491620112,0.735,0.261625061184533,"CpG",-0.055,-0.01,FALSE,TRUE
"1_3657157","1",3657157,-1451,"AT1G10940","AT1G10940.2","intronic",0.808,0.409200968523002,0.807,0.338983050847458,0.707,0.292897874546397,"CpG",-0.001,-0.1,FALSE,TRUE
"1_3657158","1",3657158,-1450,"AT1G10940","AT1G10940.2","intronic",0.828,0.428330522765599,0.777,0.322393822393822,0.747,0.294039559272534,"CpG",-0.0509999999999999,-0.03,FALSE,TRUE
"1_3662009","1",3662009,-2178,"AT1G10960","AT1G10960.1","intronic",0.839,0.488607594936709,0.813,0.436974789915966,0.8,0.527685030606566,"CpG",-0.026,-0.0129999999999999,FALSE,TRUE
"1_3662905","1",3662905,-1282,"AT1G10960","AT1G10960.1","intronic",0.827,0.412300683371298,0.745,0.361516034985423,0.74,0.285578597435492,"CpG",-0.082,-0.005,FALSE,TRUE
"1_3662906","1",3662906,-1281,"AT1G10960","AT1G10960.1","intronic",0.858,0.432727272727273,0.748,0.368815592203898,0.74,0.284402373551851,"CpG",-0.11,-0.00800000000000001,FALSE,TRUE
"1_3666106","1",3666106,-420,"AT1G10970","AT1G10970.1","proximal <=500bp",0.874,0.426086956521739,0.831,0.408163265306122,0.73,0.312248726882873,"CpG",-0.043,-0.101,FALSE,TRUE
"1_3689294","1",3689294,-4278,"AT1G11070","AT1G11070.5","intronic",0.842,0.527210884353742,0.807,0.463157894736842,0.79,0.532699398408694,"CpG",-0.0349999999999999,-0.017,FALSE,TRUE
"1_3730161","1",3730161,1190,"AT1G11150","AT1G11150.1","intronic",0.753,0.40117994100295,0.732,0.444776119402985,0.729,0.388457644279447,"CpG",-0.021,-0.003,FALSE,TRUE
"1_3746865","1",3746865,1082,"AT1G11180","AT1G11180.2","intronic",0.774,0.504424778761062,0.757,0.436860068259386,0.705,0.454440005155304,"CpG",-0.017,-0.052,FALSE,TRUE
"1_3792443","1",3792443,1508,"AT1G11280","AT1G11280.1","intronic",0.815,0.389240506329114,0.777,0.443137254901961,0.715,0.277557942340305,"CpG",-0.0379999999999999,-0.062,FALSE,TRUE
"1_3792487","1",3792487,1552,"AT1G11280","AT1G11280.1","intronic",0.861,0.451612903225806,0.752,0.423423423423423,0.749,0.277197406340058,"CpG",-0.109,-0.003,FALSE,TRUE
"1_3792488","1",3792488,1553,"AT1G11280","AT1G11280.1","intronic",0.818,0.409993593850096,0.754,0.404532967032967,0.731,0.256098765432099,"CpG",-0.064,-0.023,FALSE,TRUE
"1_3834001","1",3834001,1438,"AT1G11380","AT1G11380.1","intronic",0.789,0.418674698795181,0.757,0.365217391304348,0.728,0.298028372204857,"CpG",-0.032,-0.029,FALSE,TRUE
"1_3839015","1",3839015,999,"AT1G11400","AT1G11400.3","proximal >500&<=1000bp",0.791,0.452127659574468,0.79,0.388059701492537,0.777,0.561645689538503,"CpG",-0.001,-0.013,FALSE,TRUE
"1_3839016","1",3839016,1000,"AT1G11400","AT1G11400.3","proximal >500&<=1000bp",0.862,0.396174863387978,0.813,0.361702127659574,0.766,0.576454293628809,"CpG",-0.049,-0.0469999999999999,FALSE,TRUE
"1_3839029","1",3839029,1013,"AT1G11400","AT1G11400.3","intronic",0.895,0.568965517241379,0.802,0.61744966442953,0.766,0.59126700071582,"CpG",-0.093,-0.036,FALSE,TRUE
"1_3839593","1",3839593,-1284,"AT1G11410","AT1G11410.2","intronic",0.76,0.408117249154453,0.716,0.398533007334963,0.707,0.273173277661795,"CpG",-0.044,-0.00900000000000001,FALSE,TRUE
"1_3839595","1",3839595,-1282,"AT1G11410","AT1G11410.2","intronic",0.857,0.409817351598174,0.809,0.420125786163522,0.732,0.273376759823492,"CpG",-0.0479999999999999,-0.0770000000000001,FALSE,TRUE
"1_3844995","1",3844995,-1961,"AT1G11420","AT1G11420.1","intronic",0.777,0.394144144144144,0.729,0.436363636363636,0.708,0.383077638307764,"CpG",-0.048,-0.021,FALSE,TRUE
"1_3921838","1",3921838,1182,"AT1G11660","AT1G11660.4","intronic",0.769,0.530769230769231,0.753,0.48936170212766,0.726,0.380315691736305,"CpG",-0.016,-0.027,FALSE,TRUE
"1_3933044","1",3933044,1343,"AT1G11670","AT1G11670.1","intergenic",0.772,0.40133779264214,0.748,0.41044776119403,0.701,0.331338582677165,"CpG",-0.024,-0.047,FALSE,TRUE
"1_3950283","1",3950283,-1083,"AT1G11720","AT1G11720.2","intronic",0.885,0.462025316455696,0.864,0.426666666666667,0.793,0.395795246800731,"CpG",-0.021,-0.071,FALSE,TRUE
"1_3953946","1",3953946,2393,"AT1G11720","AT1G11720.1","intronic",0.778,0.485714285714286,0.769,0.475247524752475,0.73,0.599740692720874,"CpG",-0.00900000000000001,-0.039,FALSE,TRUE
"1_3969387","1",3969387,1904,"AT1G11750","AT1G11750.2","intronic",0.777,0.501014198782961,0.753,0.44392523364486,0.748,0.329359985329177,"CpG",-0.024,-0.005,FALSE,TRUE
"1_3969388","1",3969388,1905,"AT1G11750","AT1G11750.2","intronic",0.819,0.5,0.767,0.403669724770642,0.758,0.3347083087802,"CpG",-0.0519999999999999,-0.00900000000000001,FALSE,TRUE
"1_3977939","1",3977939,-1298,"AT1G11780","AT1G11780.1","intronic",0.784,0.441687344913151,0.74,0.419075144508671,0.731,0.292058346839546,"CpG",-0.044,-0.00900000000000001,FALSE,TRUE
"1_3983769","1",3983769,2521,"AT1G11790","AT1G11790.2","intronic",0.816,0.406122448979592,0.783,0.492990654205608,0.782,0.422249388753056,"CpG",-0.0329999999999999,-0.001,FALSE,TRUE
"1_3984605","1",3984605,-2685,"AT1G11800","AT1G11800.1","intronic",0.825,0.438538205980066,0.823,0.460251046025105,0.769,0.418869974646867,"CpG",-0.002,-0.0539999999999999,FALSE,TRUE
"1_3984609","1",3984609,-2681,"AT1G11800","AT1G11800.1","intronic",0.938,0.537931034482759,0.845,0.506666666666667,0.817,0.479227618490345,"CpG",-0.093,-0.028,FALSE,TRUE
"1_3997103","1",3997103,1685,"AT1G11840","AT1G11840.4","intronic",0.751,0.36214953271028,0.731,0.276923076923077,0.709,0.268627450980392,"CpG",-0.02,-0.022,FALSE,TRUE
"1_4005145","1",4005145,647,"AT1G11870","AT1G11870.6","proximal >500&<=1000bp",0.869,0.43452380952381,0.828,0.376543209876543,0.773,0.310058374494836,"CpG",-0.041,-0.0549999999999999,FALSE,TRUE
"1_4012121","1",4012121,1364,"AT1G11890","AT1G11890.1","intronic",0.841,0.467362924281984,0.782,0.433048433048433,0.758,0.356420859177579,"CpG",-0.0589999999999999,-0.024,FALSE,TRUE
"1_4018157","1",4018157,-2608,"AT1G11910","AT1G11910.2","intronic",0.844,0.44131455399061,0.768,0.448275862068966,0.707,0.425426000382922,"CpG",-0.076,-0.061,FALSE,TRUE
"1_4018785","1",4018785,-1980,"AT1G11910","AT1G11910.2","intronic",0.859,0.375816993464052,0.857,0.419117647058824,0.821,0.371862509992006,"CpG",-0.002,-0.036,FALSE,TRUE
