#chrom	start	end	JSD_bit_	sample size	HMIX_bit_	mC	C	_merge
1	13241448	13241448	0.0	5	0.0	3	0	left_only
1	13241923	13241923	0.0	5	0.764	2	7	left_only
1	13256931	13256931	0.0	5	0.0	4	0	left_only
1	13266166	13266166	0.0	5	0.0	0	3	left_only
1	13266184	13266184	0.0	5	0.0	0	3	left_only
1	13266187	13266187	0.0	5	0.918	2	1	left_only
1	13080075	13080075	0.0	5	0.0	0	4	left_only
1	13125436	13125436	0.0	5	0.0	0	9	left_only
1	13127488	13127488	0.0	5	0.918	2	1	left_only
1	13129990	13129990	0.0	5	0.918	2	1	left_only
1	13151967	13151967	0.0	5	0.971	3	2	left_only
1	13160244	13160244	0.0	5	0.0	0	9	left_only
1	13173382	13173382	0.0	5	0.0	0	12	left_only
1	13173395	13173395	0.0	5	0.0	0	15	left_only
1	13173398	13173398	0.0	5	0.0	0	18	left_only
1	13173410	13173410	0.0	5	0.0	0	21	left_only
1	13174309	13174309	0.0	5	0.0	0	4	left_only
1	13174325	13174325	0.0	5	0.0	0	3	left_only
1	13174334	13174334	0.0	5	0.0	0	3	left_only
1	13174423	13174423	0.0	5	0.0	0	10	left_only
1	13174443	13174443	0.0	5	0.0	0	6	left_only
1	13174473	13174473	0.0	5	0.0	0	4	left_only
1	13174583	13174583	0.0	5	0.0	0	11	left_only
1	13174888	13174888	0.0	5	0.0	0	4	left_only
1	13174898	13174898	0.0	5	0.0	0	3	left_only
1	13175049	13175049	0.0	5	0.0	0	10	left_only
1	13175065	13175065	0.0	5	0.0	0	12	left_only
1	13175077	13175077	0.0	5	0.0	0	13	left_only
1	13175079	13175079	0.0	5	0.0	0	13	left_only
1	13175094	13175094	0.0	5	0.0	0	10	left_only
1	13175096	13175096	0.0	5	0.0	0	10	left_only
1	13175103	13175103	0.0	5	0.0	0	10	left_only
1	13175122	13175122	0.0	5	0.0	0	8	left_only
1	13175124	13175124	0.0	5	0.0	0	4	left_only
1	13175141	13175141	0.0	5	0.0	0	9	left_only
1	13175179	13175179	0.0	5	0.0	0	3	left_only
1	13175323	13175323	0.0	5	0.0	0	9	left_only
1	13175331	13175331	0.0	5	0.0	0	8	left_only
1	13175486	13175486	0.0	5	0.0	0	4	left_only
1	13176299	13176299	0.0	5	1.0	7	7	left_only
1	13178220	13178220	0.0	5	0.918	2	1	left_only
1	13179093	13179093	0.0	5	0.779	3	10	left_only
1	13179343	13179343	0.0	5	0.0	0	5	left_only
1	13180096	13180096	0.0	5	0.65	1	5	left_only
1	13180124	13180124	0.0	5	1.0	4	4	left_only
1	13180154	13180154	0.0	5	0.0	0	8	left_only
1	13180172	13180172	0.0	5	0.544	1	7	left_only
1	13180251	13180251	0.0	5	0.0	0	5	left_only
1	13180493	13180493	0.0	5	0.985	3	4	left_only
1	13180495	13180495	0.0	5	0.966	14	9	left_only
1	13180519	13180519	0.0	5	0.0	0	3	left_only
1	13180776	13180776	0.0	5	0.0	0	3	left_only
1	13181172	13181172	0.0	5	0.918	2	1	left_only
1	13186448	13186448	0.0	5	0.439	10	1	left_only
1	13187197	13187197	0.0	5	0.918	1	2	left_only
1	13188156	13188156	0.0	5	0.592	12	2	left_only
1	13188190	13188190	0.0	5	0.887	7	16	left_only
1	13188708	13188708	0.0	5	0.918	3	6	left_only
1	13188712	13188712	0.0	5	0.722	8	2	left_only
1	13188723	13188723	0.0	5	0.946	4	7	left_only
1	13188733	13188733	0.0	5	0.996	6	7	left_only
1	13188848	13188848	0.0	5	1.0	2	2	left_only
1	13188857	13188857	0.0	5	0.971	3	2	left_only
1	13189304	13189304	0.0	5	0.918	2	1	left_only
1	13189468	13189468	0.0	5	0.971	3	2	left_only
1	13189471	13189471	0.0	5	0.722	4	1	left_only
1	13189489	13189489	0.0	5	0.0	5	0	left_only
1	13189494	13189494	0.0	5	0.722	4	1	left_only
1	13189504	13189504	0.0	5	0.722	4	1	left_only
1	13189507	13189507	0.0	5	0.971	2	3	left_only
1	13189514	13189514	0.0	5	0.971	3	2	left_only
1	13189525	13189525	0.0	5	0.0	0	5	left_only
1	13189528	13189528	0.0	5	0.0	0	4	left_only
1	13189607	13189607	0.0	5	0.722	1	4	left_only
1	13189609	13189609	0.0	5	0.971	2	3	left_only
1	13189623	13189623	0.0	5	1.0	2	2	left_only
1	13189625	13189625	0.0	5	0.971	2	3	left_only
1	13189638	13189638	0.0	5	0.811	3	1	left_only
1	13189640	13189640	0.0	5	0.811	3	1	left_only
1	13190249	13190249	0.0	5	1.0	3	3	left_only
1	13190372	13190372	0.0	5	0.918	1	2	left_only
1	13190382	13190382	0.0	5	0.918	2	1	left_only
1	13190410	13190410	0.0	5	0.722	4	1	left_only
1	13191696	13191696	0.0	5	1.0	4	4	left_only
1	13191706	13191706	0.0	5	0.918	3	6	left_only
1	13191712	13191712	0.0	5	0.991	4	5	left_only
1	13191729	13191729	0.0	5	0.684	9	2	left_only
1	13191771	13191771	0.0	5	0.845	8	3	left_only
1	13191795	13191795	0.0	5	0.619	11	2	left_only
1	13191801	13191801	0.0	5	0.996	7	6	left_only
1	13191814	13191814	0.0	5	0.896	5	11	left_only
1	13191821	13191821	0.0	5	0.544	2	14	left_only
1	13211453	13211453	0.0	5	0.0	0	3	left_only
1	13211869	13211869	0.0	5	0.0	0	6	left_only
1	13212797	13212797	0.0	5	0.918	2	1	left_only
1	13214513	13214513	0.0	5	0.0	0	3	left_only
1	13214586	13214586	0.0	5	0.0	0	5	left_only
1	13215151	13215151	0.0	5	0.0	0	14	left_only
1	13260378	13260378	0.0	5	0.0	6	0	left_only
1	13264261	13264261	0.0	5	0.0	0	4	left_only
1	13264282	13264282	0.0	5	0.971	3	2	left_only
1	13268188	13268188	0.0	5	0.0	0	3	left_only
1	13269735	13269735	0.0	5	0.918	2	1	left_only
1	13270313	13270313	0.0	5	0.0	0	7	left_only
1	13270856	13270856	0.0	5	0.0	3	0	left_only
1	13270883	13270883	0.0	5	0.918	1	2	left_only
1	13270890	13270890	0.0	5	0.918	2	1	left_only
1	13270906	13270906	0.0	5	0.0	3	0	left_only
1	13272106	13272106	0.0	5	0.0	0	4	left_only
1	13283928	13283928	0.0	5	0.918	2	1	left_only
1	13305783	13305783	0.0	5	0.946	4	7	left_only
1	13307262	13307262	0.0	5	0.684	2	9	left_only
1	13308174	13308174	0.0	5	0.0	0	4	left_only
1	13329808	13329808	0.0	5	0.991	5	4	left_only
1	13331199	13331199	0.0	5	0.0	3	0	left_only
1	13334592	13334592	0.0	5	0.863	10	4	left_only
1	13336448	13336448	0.0	5	0.954	5	3	left_only
1	13337689	13337689	0.0	5	0.592	2	12	left_only
1	13339182	13339182	0.0	5	0.0	0	6	left_only
1	13339186	13339186	0.0	5	0.722	1	4	left_only
1	13381627	13381627	0.0	5	0.0	0	3	left_only
1	13386620	13386620	0.0	5	0.0	0	4	left_only
1	13389829	13389829	0.0	5	0.0	3	0	left_only
1	13389831	13389831	0.0	5	0.863	4	10	left_only
1	13392574	13392574	0.0	5	0.985	4	3	left_only
1	13399868	13399868	0.0	5	0.0	3	0	left_only
1	13399876	13399876	0.0	5	0.918	2	1	left_only
1	13399883	13399883	0.0	5	0.811	3	1	left_only
1	13436631	13436631	0.0	5	0.863	2	5	left_only
1	13436634	13436634	-0.0	5	0.98	5	7	left_only
1	13499939	13499939	0.0	5	0.0	0	3	left_only
1	13501888	13501888	0.0	5	0.61	3	17	left_only
1	13501890	13501890	0.0	5	0.991	4	5	left_only
1	13501932	13501932	0.0	5	0.0	0	10	left_only
1	13501991	13501991	0.0	5	0.414	1	11	left_only
1	13501993	13501993	0.0	5	0.0	0	6	left_only
1	13502036	13502036	0.0	5	0.0	0	5	left_only
1	13502083	13502083	0.0	5	0.65	1	5	left_only
1	13502085	13502085	0.0	5	0.722	1	4	left_only
1	13502195	13502195	0.0	5	0.771	7	24	left_only
1	13502213	13502213	0.0	5	0.0	0	29	left_only
1	13502215	13502215	0.0	5	0.0	0	5	left_only
1	13502522	13502522	0.0	5	0.0	0	7	left_only
1	13502524	13502524	0.0	5	0.337	1	15	left_only
1	13502693	13502693	0.0	5	0.371	1	13	left_only
1	13502697	13502697	0.0	5	0.592	1	6	left_only
1	13502699	13502699	0.0	5	0.0	0	13	left_only
1	13502748	13502748	0.0	5	0.811	2	6	left_only
1	13508988	13508988	0.0	5	0.811	1	3	left_only
1	13509841	13509841	0.0	5	0.918	4	2	left_only
1	13510418	13510418	0.0	5	0.918	2	1	left_only
1	13510426	13510426	0.0	5	0.918	1	2	left_only
1	13510433	13510433	0.0	5	0.918	1	2	left_only
1	13510481	13510481	0.0	5	0.0	3	0	left_only
1	13510483	13510483	0.0	5	0.0	3	0	left_only
1	13510488	13510488	0.0	5	0.0	3	0	left_only
1	13510490	13510490	0.0	5	0.0	0	3	left_only
1	13337262	13337262	0.0	5	0.0	3	0	left_only
1	13381997	13381997	0.0	5	0.811	3	1	left_only
1	13382496	13382496	0.0	5	0.918	1	2	left_only
1	13395910	13395910	0.0	5	0.994	6	5	left_only
1	13401169	13401169	0.0	5	0.0	4	0	left_only
1	13435162	13435162	0.0	5	0.0	0	3	left_only
1	13447005	13447005	0.0	5	1.0	2	2	left_only
1	13456676	13456676	0.0	5	0.0	0	3	left_only
1	13456969	13456969	0.0	5	0.414	1	11	left_only
1	13456993	13456993	0.0	5	0.0	0	16	left_only
1	13465007	13465007	0.0	5	1.0	3	3	left_only
1	13483264	13483264	0.0	5	0.918	2	1	left_only
1	13502791	13502791	0.0	5	0.722	1	4	left_only
1	13502810	13502810	0.0	5	0.0	0	5	left_only
1	13504974	13504974	0.0	5	0.811	6	2	left_only
1	13504983	13504983	0.0	5	0.811	6	2	left_only
1	13507547	13507547	0.0	5	1.0	3	3	left_only
1	13509141	13509141	0.0	5	0.0	3	0	left_only
1	13509148	13509148	0.0	5	0.971	3	2	left_only
1	13509155	13509155	0.0	5	0.918	2	4	left_only
1	13509163	13509163	0.0	5	0.954	3	5	left_only
1	13509202	13509202	0.0	5	0.863	2	5	left_only
1	13509204	13509204	0.0	5	0.722	2	8	left_only
1	13509215	13509215	0.0	5	0.881	3	7	left_only
1	13509226	13509226	0.0	5	0.722	2	8	left_only
1	13510140	13510140	0.0	5	0.985	4	3	left_only
1	13510150	13510150	0.0	5	0.985	4	3	left_only
1	13510178	13510178	0.0	5	0.65	1	5	left_only
1	13510193	13510193	0.0	5	0.0	5	0	left_only
1	13510719	13510719	0.0	5	0.0	3	0	left_only
1	13510782	13510782	0.0	5	0.0	0	5	left_only
1	13510790	13510790	0.0	5	0.0	5	0	left_only
1	13296803	13296803	0.0	5	0.0	0	3	left_only
1	13310369	13310369	0.0	5	0.0	0	3	left_only
1	13357766	13357766	0.0	5	0.0	0	5	left_only
1	13383900	13383900	0.0	5	0.592	1	6	left_only
1	13385202	13385202	0.0	5	0.0	0	3	left_only
1	13391925	13391925	0.0	5	0.0	0	8	left_only
1	13401685	13401685	0.0	5	0.918	1	2	left_only
1	13401691	13401691	0.0	5	0.0	0	3	left_only
1	13408202	13408202	0.0	5	0.592	1	6	left_only
1	13408234	13408234	0.0	5	0.469	1	9	left_only
1	13408236	13408236	0.0	5	0.0	5	0	left_only
1	13408512	13408512	0.0	5	0.0	0	3	left_only
1	13408518	13408518	0.0	5	0.0	0	3	left_only
1	13408559	13408559	0.0	5	0.918	1	2	left_only
1	13416373	13416373	0.0	5	0.0	0	9	left_only
1	13419700	13419700	0.0	5	0.619	11	2	left_only
1	13419730	13419730	0.0	5	0.722	8	2	left_only
1	13419742	13419742	0.0	5	1.0	4	4	left_only
1	13419768	13419768	0.0	5	0.994	5	6	left_only
1	13419819	13419819	0.0	5	0.918	2	4	left_only
1	13419832	13419832	0.0	5	0.65	5	1	left_only
1	13419871	13419871	0.0	5	0.954	3	5	left_only
1	13419879	13419879	0.0	5	0.0	0	3	left_only
1	13419881	13419881	0.0	5	1.0	5	5	left_only
1	13419905	13419905	0.0	5	0.985	4	3	left_only
1	13419913	13419913	0.0	5	0.985	4	3	left_only
1	13420084	13420084	0.0	5	0.0	0	3	left_only
1	13420128	13420128	0.0	5	0.0	3	0	left_only
1	13426182	13426182	0.0	5	0.276	1	20	left_only
1	13426585	13426585	0.0	5	0.65	1	5	left_only
1	13426593	13426593	0.0	5	0.0	0	7	left_only
1	13426600	13426600	0.0	5	0.985	4	3	left_only
1	13426739	13426739	0.0	5	0.0	0	7	left_only
1	13426741	13426741	0.0	5	0.918	2	1	left_only
1	13440380	13440380	0.0	5	0.0	0	5	left_only
1	13440620	13440620	0.0	5	0.469	1	9	left_only
1	13442579	13442579	0.0	5	0.971	3	2	left_only
1	13444644	13444644	0.0	5	0.971	3	2	left_only
1	13444708	13444708	0.0	5	0.971	2	3	left_only
1	13444730	13444730	0.0	5	0.971	2	3	left_only
1	13444732	13444732	0.0	5	0.918	2	1	left_only
1	13445344	13445344	0.0	5	0.0	3	0	left_only
1	13447479	13447479	0.0	5	0.918	6	3	left_only
1	13447524	13447524	0.0	5	1.0	3	3	left_only
1	13447539	13447539	0.0	5	0.971	2	3	left_only
1	13447552	13447552	0.0	5	0.0	3	0	left_only
1	13447557	13447557	0.0	5	0.0	3	0	left_only
1	13448119	13448119	0.0	5	0.881	7	3	left_only
1	13490053	13490053	0.0	5	0.722	4	1	left_only
1	13373932	13373932	0.0	5	0.994	5	6	left_only
1	13373973	13373973	0.0	5	0.779	3	10	left_only
1	13381525	13381525	0.0	5	0.0	0	3	left_only
1	13382229	13382229	0.0	5	0.918	2	1	left_only
1	13386291	13386291	0.0	5	0.0	0	3	left_only
1	13400832	13400832	0.0	5	0.811	1	3	left_only
1	13421086	13421086	0.0	5	0.0	0	5	left_only
1	13421108	13421108	0.0	5	0.722	1	4	left_only
1	13429910	13429910	0.0	5	0.918	1	2	left_only
1	13429949	13429949	0.0	5	0.954	5	3	left_only
1	13443721	13443721	0.0	5	0.0	3	0	left_only
1	13448340	13448340	0.0	5	0.954	3	5	left_only
1	13448343	13448343	0.0	5	0.544	1	7	left_only
1	13448349	13448349	0.0	5	0.991	5	4	left_only
1	13463344	13463344	0.0	5	0.881	3	7	left_only
1	13483553	13483553	0.0	5	0.0	8	0	left_only
1	13483602	13483602	0.0	5	0.837	11	4	left_only
1	13483664	13483664	0.0	5	0.592	6	1	left_only
1	13483688	13483688	0.0	5	0.0	3	0	left_only
1	13485222	13485222	0.0	5	0.65	1	5	left_only
1	13485231	13485231	0.0	5	0.0	0	3	left_only
1	13486711	13486711	0.0	5	0.918	2	4	left_only
1	13487986	13487986	0.0	5	0.811	1	3	left_only
1	13487989	13487989	0.0	5	1.0	2	2	left_only
1	13488130	13488130	0.0	5	0.65	5	1	left_only
1	13488153	13488153	0.0	5	0.918	2	1	left_only
1	13489410	13489410	0.0	5	0.0	0	3	left_only
1	13508443	13508443	0.0	5	0.0	0	4	left_only
1	13514371	13514371	0.0	5	0.811	3	1	left_only
1	13514381	13514381	0.0	5	0.863	5	2	left_only
1	13516257	13516257	0.0	5	0.918	2	1	left_only
1	13516288	13516288	0.0	5	0.918	2	1	left_only
1	13516591	13516591	0.0	5	1.0	2	2	left_only
1	13519334	13519334	0.0	5	0.0	3	0	left_only
1	13519342	13519342	0.0	5	0.0	0	3	left_only
1	13520196	13520196	0.0	5	0.722	4	1	left_only
1	13520523	13520523	0.0	5	0.971	3	2	left_only
1	13566168	13566168	0.0	5	0.722	4	16	left_only
1	13569664	13569664	0.0	5	0.0	0	7	left_only
1	13575378	13575378	0.0	5	0.811	6	2	left_only
1	13575724	13575724	0.0	5	0.918	2	1	left_only
1	13575731	13575731	0.0	5	0.918	2	1	left_only
1	13576075	13576075	0.0	5	0.0	3	0	left_only
1	13576392	13576392	0.0	5	0.811	1	3	left_only
1	13576395	13576395	0.0	5	0.811	1	3	left_only
1	13576399	13576399	0.0	5	0.811	1	3	left_only
1	13577287	13577287	0.0	5	0.0	0	4	left_only
1	13577308	13577308	0.0	5	0.811	3	1	left_only
1	13577437	13577437	0.0	5	0.0	0	3	left_only
1	13578038	13578038	0.0	5	0.811	3	9	left_only
1	13578086	13578086	0.0	5	0.954	5	3	left_only
1	13578100	13578100	0.0	5	0.0	0	4	left_only
1	13579528	13579528	0.0	5	0.722	1	4	left_only
1	13579542	13579542	0.0	5	1.0	2	2	left_only
1	13579656	13579656	0.0	5	0.985	3	4	left_only
1	13579734	13579734	0.0	5	0.592	1	6	left_only
1	13580189	13580189	0.0	5	0.722	4	1	left_only
1	13580192	13580192	0.0	5	0.0	5	0	left_only
1	13580211	13580211	0.0	5	1.0	2	2	left_only
1	13580524	13580524	0.0	5	0.845	3	8	left_only
1	13581414	13581414	0.0	5	0.722	1	4	left_only
1	13581549	13581549	0.0	5	0.89	4	9	left_only
1	13581553	13581553	0.0	5	0.414	1	11	left_only
1	13581611	13581611	0.0	5	0.0	0	4	left_only
1	13581705	13581705	0.0	5	0.0	0	6	left_only
1	13581707	13581707	0.0	5	0.811	2	6	left_only
1	13588779	13588779	0.0	5	0.696	3	13	left_only
1	13630313	13630313	0.0	5	0.811	1	3	left_only
1	13630320	13630320	0.0	5	0.811	3	1	left_only
1	13630354	13630354	0.0	5	0.0	4	0	left_only
1	13631397	13631397	0.0	5	0.918	1	2	left_only
1	13631400	13631400	0.0	5	0.918	2	1	left_only
1	13631459	13631459	0.0	5	0.0	3	0	left_only
1	13631837	13631837	0.0	5	0.0	0	4	left_only
1	13631863	13631863	0.0	5	0.0	0	4	left_only
1	13631873	13631873	0.0	5	0.0	0	4	left_only
1	13637075	13637075	0.0	5	0.918	2	1	left_only
1	13646323	13646323	0.0	5	0.971	2	3	left_only
1	13648915	13648915	0.0	5	0.65	1	5	left_only
1	13649505	13649505	0.0	5	0.918	1	2	left_only
1	13650839	13650839	0.0	5	0.722	4	1	left_only
1	13650855	13650855	0.0	5	0.722	4	1	left_only
1	13653151	13653151	0.0	5	0.918	2	1	left_only
1	13653182	13653182	0.0	5	0.918	2	1	left_only
1	13653525	13653525	0.0	5	0.0	0	3	left_only
1	13663088	13663088	0.0	5	0.811	1	3	left_only
1	13663105	13663105	0.0	5	0.811	3	1	left_only
1	13663108	13663108	0.0	5	0.811	3	1	left_only
1	13663130	13663130	0.0	5	0.0	0	4	left_only
1	13663140	13663140	0.0	5	0.0	3	0	left_only
1	13664508	13664508	0.0	5	0.0	3	0	left_only
1	13664518	13664518	0.0	5	0.0	0	3	left_only
1	13664529	13664529	0.0	5	0.811	1	3	left_only
1	13664537	13664537	0.0	5	0.0	0	4	left_only
1	13664557	13664557	0.0	5	0.0	0	4	left_only
1	13665066	13665066	0.0	5	0.918	4	2	left_only
1	13665100	13665100	0.0	5	0.0	0	6	left_only
1	13665105	13665105	0.0	5	0.918	2	4	left_only
1	13665133	13665133	0.0	5	0.0	0	4	left_only
1	13665435	13665435	0.0	5	0.918	2	1	left_only
1	13665486	13665486	0.0	5	0.918	1	2	left_only
1	13665514	13665514	0.0	5	0.0	3	0	left_only
1	13665858	13665858	0.0	5	0.811	3	1	left_only
1	13684565	13684565	0.0	5	0.0	4	0	left_only
1	13696189	13696189	0.0	5	0.0	0	10	left_only
1	13510798	13510798	0.0	5	0.65	5	1	left_only
1	13510809	13510809	0.0	5	0.863	5	2	left_only
1	13510819	13510819	0.0	5	0.65	5	1	left_only
1	13510911	13510911	0.0	5	0.65	5	1	left_only
1	13510927	13510927	0.0	5	0.0	4	0	left_only
1	13510933	13510933	0.0	5	0.811	3	1	left_only
1	13510942	13510942	0.0	5	1.0	2	2	left_only
1	13510948	13510948	0.0	5	0.0	4	0	left_only
1	13510956	13510956	0.0	5	0.0	4	0	left_only
1	13510986	13510986	0.0	5	0.0	0	5	left_only
1	13511026	13511026	0.0	5	0.0	5	0	left_only
1	13511048	13511048	0.0	5	0.918	4	2	left_only
1	13511067	13511067	0.0	5	0.811	1	3	left_only
1	13511266	13511266	0.0	5	0.0	3	0	left_only
1	13511271	13511271	0.0	5	0.0	3	0	left_only
1	13511294	13511294	0.0	5	1.0	2	2	left_only
1	13511307	13511307	0.0	5	0.0	4	0	left_only
1	13511328	13511328	0.0	5	1.0	2	2	left_only
1	13518026	13518026	0.0	5	0.918	1	2	left_only
1	13518041	13518041	0.0	5	0.0	3	0	left_only
1	13526398	13526398	0.0	5	0.592	1	6	left_only
1	13528118	13528118	0.0	5	0.0	0	8	left_only
1	13529273	13529273	0.0	5	0.0	0	4	left_only
1	13532460	13532460	0.0	5	0.0	0	10	left_only
1	13560211	13560211	0.0	5	1.0	3	3	left_only
1	13560247	13560247	0.0	5	0.971	3	2	left_only
1	13560874	13560874	0.0	5	0.0	0	8	left_only
1	13561630	13561630	0.0	5	0.0	3	0	left_only
1	13570067	13570067	0.0	5	0.918	1	2	left_only
1	13573265	13573265	0.0	5	0.0	0	3	left_only
1	13575793	13575793	0.0	5	0.0	0	6	left_only
1	13575801	13575801	0.0	5	0.0	0	6	left_only
1	13575818	13575818	0.0	5	0.0	0	6	left_only
1	13576801	13576801	0.0	5	0.918	1	2	left_only
1	13578465	13578465	0.0	5	1.0	2	2	left_only
1	13578505	13578505	0.0	5	0.722	1	4	left_only
1	13578897	13578897	0.0	5	0.0	3	0	left_only
1	13587670	13587670	0.0	5	0.0	0	17	left_only
1	13593834	13593834	0.0	5	1.0	2	2	left_only
1	13597372	13597372	0.0	5	0.0	5	0	left_only
1	13597384	13597384	0.0	5	0.0	5	0	left_only
1	13631839	13631839	0.0	5	0.971	2	3	left_only
1	13631865	13631865	0.0	5	0.722	1	4	left_only
1	13631875	13631875	0.0	5	0.722	1	4	left_only
1	13645090	13645090	0.0	5	0.918	4	2	left_only
1	13645104	13645104	0.0	5	0.971	2	3	left_only
1	13645114	13645114	0.0	5	0.918	2	1	left_only
1	13645957	13645957	0.0	5	0.0	6	0	left_only
1	13645968	13645968	0.0	5	0.65	1	5	left_only
1	13645990	13645990	0.0	5	0.863	5	2	left_only
1	13645994	13645994	0.0	5	0.863	5	2	left_only
1	13646820	13646820	0.0	5	1.0	2	2	left_only
1	13646840	13646840	0.0	5	0.0	0	6	left_only
1	13646848	13646848	0.0	5	0.971	2	3	left_only
1	13646896	13646896	0.0	5	1.0	2	2	left_only
1	13647964	13647964	0.0	5	0.0	6	0	left_only
1	13648122	13648122	0.0	5	0.0	0	3	left_only
1	13650149	13650149	0.0	5	0.918	2	1	left_only
1	13651032	13651032	0.0	5	0.918	2	1	left_only
1	13651533	13651533	0.0	5	1.0	2	2	left_only
1	13652270	13652270	0.0	5	0.971	2	3	left_only
1	13652616	13652616	0.0	5	0.811	3	1	left_only
1	13652621	13652621	0.0	5	1.0	2	2	left_only
1	13652625	13652625	0.0	5	0.0	4	0	left_only
1	13652632	13652632	0.0	5	0.0	4	0	left_only
1	13652639	13652639	0.0	5	0.0	4	0	left_only
1	13710755	13710755	0.0	5	0.918	1	2	left_only
1	13516088	13516088	0.0	5	0.918	2	1	left_only
1	13602222	13602222	0.0	5	0.0	0	4	left_only
1	13602626	13602626	0.0	5	0.0	0	4	left_only
1	13616190	13616190	0.0	5	0.0	0	3	left_only
1	13621818	13621818	0.0	5	0.0	0	3	left_only
1	13621829	13621829	0.0	5	0.0	0	3	left_only
1	13628855	13628855	0.0	5	0.0	0	4	left_only
1	13631386	13631386	0.0	5	0.0	3	0	left_only
1	13635328	13635328	0.0	5	0.0	0	4	left_only
1	13644710	13644710	0.0	5	0.971	3	2	left_only
1	13644737	13644737	0.0	5	0.971	2	3	left_only
1	13659556	13659556	0.0	5	0.722	1	4	left_only
1	13659563	13659563	0.0	5	0.971	2	3	left_only
1	13659599	13659599	0.0	5	0.0	0	8	left_only
1	13704174	13704174	0.0	5	0.0	4	0	left_only
1	13711029	13711029	0.0	5	0.811	6	2	left_only
1	13704237	13704237	0.0	5	0.0	4	0	left_only
1	13517165	13517165	0.0	5	0.918	2	4	left_only
1	13517180	13517180	0.0	5	0.722	1	4	left_only
1	13519666	13519666	0.0	5	0.971	2	3	left_only
1	13519669	13519669	0.0	5	0.918	2	1	left_only
1	13544804	13544804	0.0	5	0.0	4	0	left_only
1	13559804	13559804	0.0	5	0.0	0	4	left_only
1	13563425	13563425	0.0	5	0.0	3	0	left_only
1	13592515	13592515	0.0	5	0.0	0	3	left_only
1	13593151	13593151	0.0	5	0.918	1	2	left_only
1	13653434	13653434	0.0	5	0.918	2	4	left_only
1	13653460	13653460	0.0	5	0.65	1	5	left_only
1	13658579	13658579	0.0	5	0.65	2	10	left_only
1	13659894	13659894	0.0	5	0.0	3	0	left_only
1	13718705	13718705	0.0	5	0.918	2	1	left_only
1	13718708	13718708	0.0	5	0.918	6	3	left_only
1	13787420	13787420	0.0	5	0.722	1	4	left_only
1	13787432	13787432	0.0	5	0.0	0	7	left_only
1	13787445	13787445	0.0	5	0.722	8	2	left_only
1	13787450	13787450	0.0	5	1.0	5	5	left_only
1	13787462	13787462	0.0	5	0.469	9	1	left_only
1	13787468	13787468	0.0	5	0.722	8	2	left_only
1	13787497	13787497	0.0	5	0.764	2	7	left_only
1	13787503	13787503	0.0	5	0.592	1	6	left_only
1	13787519	13787519	0.0	5	0.0	4	0	left_only
1	13790357	13790357	0.0	5	0.0	0	3	left_only
1	13790813	13790813	0.0	5	0.918	2	1	left_only
1	13790988	13790988	0.0	5	0.954	3	5	left_only
1	13791025	13791025	0.0	5	0.918	1	2	left_only
1	13791028	13791028	0.0	5	0.918	1	2	left_only
1	13792475	13792475	0.0	5	0.971	2	3	left_only
1	13793342	13793342	0.0	5	0.918	1	2	left_only
1	13793621	13793621	0.0	5	0.592	1	6	left_only
1	13793636	13793636	0.0	5	1.0	4	4	left_only
1	13858176	13858176	0.0	5	0.811	12	4	left_only
1	13863132	13863132	0.0	5	0.0	3	0	left_only
1	13863139	13863139	0.0	5	0.918	2	1	left_only
1	13863151	13863151	0.0	5	0.0	3	0	left_only
1	13863179	13863179	0.0	5	0.918	2	1	left_only
1	13863183	13863183	0.0	5	0.918	2	1	left_only
1	13863214	13863214	0.0	5	0.0	3	0	left_only
1	13883061	13883061	0.0	5	0.0	0	5	left_only
1	13884242	13884242	0.0	5	0.863	5	2	left_only
1	13884253	13884253	0.0	5	0.592	1	6	left_only
1	13884296	13884296	0.0	5	1.0	4	4	left_only
1	13885012	13885012	0.0	5	0.0	0	3	left_only
1	13885021	13885021	0.0	5	0.918	1	2	left_only
1	13885029	13885029	0.0	5	0.918	2	1	left_only
1	13885032	13885032	0.0	5	0.0	0	3	left_only
1	13902981	13902981	0.0	5	0.722	4	1	left_only
1	13902996	13902996	0.0	5	0.971	2	3	left_only
1	13918815	13918815	0.0	5	0.0	0	5	left_only
1	13921336	13921336	0.0	5	0.971	3	2	left_only
1	13921366	13921366	0.0	5	0.863	2	5	left_only
1	13927148	13927148	0.0	5	0.985	3	4	left_only
1	13927224	13927224	0.0	5	0.0	0	4	left_only
1	13927226	13927226	0.0	5	0.0	0	8	left_only
1	13927266	13927266	0.0	5	0.0	0	4	left_only
1	13927268	13927268	0.0	5	0.722	1	4	left_only
1	13927761	13927761	0.0	5	0.0	0	6	left_only
1	13927781	13927781	0.0	5	0.0	0	3	left_only
1	13927783	13927783	0.0	5	0.0	0	10	left_only
1	13927831	13927831	0.0	5	0.75	3	11	left_only
1	13927837	13927837	0.0	5	0.996	6	7	left_only
1	13927844	13927844	0.0	5	0.89	4	9	left_only
1	13927875	13927875	0.0	5	0.863	2	5	left_only
1	13928752	13928752	0.0	5	0.0	0	3	left_only
1	13928830	13928830	0.0	5	0.297	1	18	left_only
1	13928832	13928832	0.0	5	0.65	1	5	left_only
1	13928899	13928899	0.0	5	0.918	2	4	left_only
